FIPS,DemRep,state_abbr,Clinton,Trump,population2014,population2010,population_change,ageunder5,ageunder18,age65plus,femaleperc,white,black,native,asian,hawaiian,morerace,hispanic,whitealone,home1year,foreignborn,nonenglish,eduhighschool,edubachelor,veteranperc,traveltime,houses,houseown,housemulti,households,pphousehold,income,poverty,retailsales,landarea,density
51045,Rep,VA,19.43247126,76.83189655,5234,5173,1.2,4.5,19.3,21.1,49.9,98.4,0.2,0.3,0.2,0,0.9,0.01,97.7,92.9,0.3,1.7,89.7,14.6,12.1513183,32,2866,84.4,3.3,2122,2.43,21498,8.7,3085,329.53,15.7
51047,Rep,VA,35.0613483,60.40204645,49166,46691,5.3,6.5,25.4,13.9,49.7,78.9,15.8,0.7,1.5,0.1,3,0.092,71.4,88.1,6.6,8.7,84.3,22.6,7.838750356,36.2,18115,73,10.4,16039,2.84,27379,9.1,11972,379.23,123.1
51049,Rep,VA,41.68205128,55.24102564,9827,10055,-2.3,5.4,21,19.3,52.2,64.8,32.2,0.6,0.4,0,2.1,0.024,63.1,93.7,1.2,4.2,76.9,14,8.619110614,33.6,4662,77.4,2.1,4049,2.44,21540,16.3,4830,297.46,33.8
51051,Rep,VA,20.84309133,77.00234192,15308,15892,-3.7,5.2,20.6,18.9,49.2,98.7,0.4,0.2,0.2,0,0.5,0.009,97.9,92.3,1,1.9,72.4,10.5,6.238568069,31.2,7514,78.1,5.3,6352,2.44,18215,20.9,7662,330.53,48.1
51053,Rep,VA,42.59957142,55.02844898,27859,28001,-0.5,4.4,20.3,16.3,51.1,64.6,32.7,0.4,0.6,0.1,1.6,0.029,62.5,92.7,2.2,2.7,80.2,12.8,8.754800962,28,11578,76.6,3.2,9932,2.73,23781,13.2,4472,503.72,55.6
51057,Rep,VA,47.45984311,49.62644752,11103,11146,-0.4,5.4,20,20.4,52.9,57.6,37.9,0.9,1,0.2,2.3,0.036,55.3,94.6,2.5,2.9,76.7,14.7,8.367107989,32.6,5796,76.2,8.6,4286,2.57,21532,11.1,20827,257.12,43.4
51059,Dem,VA,65.29976532,29.07519093,1137538,1081685,5.2,6.7,23.8,11.5,50.5,66.6,10,0.7,19.2,0.1,3.5,0.164,52,85.7,29.5,37.3,91.8,58.6,7.344370034,32,410287,69,27.9,389908,2.8,50532,5.9,13925,390.97,2766.8
51061,Rep,VA,34.91003125,59.55715979,68248,65275,4.6,5.6,23.9,14.9,50.5,87.3,8.2,0.5,1.5,0.1,2.4,0.072,81,90.5,5.8,8.5,91.4,33.2,9.412730043,39.2,26226,80.1,7.3,23130,2.84,39600,5.6,12845,647.45,100.7
51063,Rep,VA,28.85097842,66.34470647,15578,15287,1.9,5,20.5,20.4,49.6,96.1,1.9,0.2,0.6,0,1.2,0.028,93.7,93.2,2,3.2,81.4,16,8.377198613,34.5,7915,77.6,2.2,6086,2.51,21816,12.7,4929,380.42,40.2
51065,Rep,VA,42.62525941,52.01600949,26092,25704,1.5,5.1,21.2,18.3,54.3,81.5,15.4,0.3,0.7,0.1,2,0.032,78.9,91.3,2.8,3.8,85.5,28.8,8.74980837,33.5,10661,85.5,2.3,9462,2.6,30881,7.1,3144,286.01,89.8
51067,Rep,VA,27.06211528,69.24081328,56358,56166,0.3,4.8,19.7,20.8,50.7,89.4,8.4,0.5,0.4,0,1.3,0.027,87.2,85.6,2.5,3.2,82.7,19.1,8.344866745,29.8,29471,78,7.9,23358,2.34,24557,14,8657,690.43,81.3
51069,Rep,VA,29.70124337,64.95651957,82377,78306,5.2,5.8,23.5,15.2,50.2,91.4,4.6,0.4,1.6,0.1,2,0.074,84.8,86.1,5.5,7.9,86,27.5,9.054711873,30.3,32400,78.3,6,29172,2.68,30112,7.1,15427,413.5,189.4
51071,Rep,VA,23.77989263,72.35236701,16815,17286,-2.7,5.1,20.7,20,50.8,96.7,1.6,0.2,0.5,0,1,0.016,95.2,85.9,1.3,4.7,80.5,16.6,7.867975022,25.8,8334,75.9,6.3,7167,2.37,23485,13.3,10026,355.78,48.6
51073,Rep,VA,27.65314485,67.03032166,37141,36858,0.8,5.1,20.5,17.5,50.7,87.8,8.4,0.5,0.9,0,2.4,0.033,85,88.6,1.9,2.8,89.3,22,12.0002154,32.8,16151,82.9,5.7,13889,2.63,28673,9.2,13071,217.81,169.2
51075,Rep,VA,35.06101938,60.11486001,21936,21699,1.1,4,19.1,19.4,50.6,79.3,17.7,0.3,1.3,0,1.4,0.024,77.3,92.5,2.8,5.4,87.4,38,9.235959154,30.1,8900,90.2,0.8,8058,2.4,45039,5.6,8914,281.42,77.2
51077,Rep,VA,19.38550565,77.05979609,15093,15533,-2.8,4.7,17.9,23.6,51.3,96.1,2.3,0.2,0.2,0,1.1,0.03,93.4,86.9,0.9,2.5,75.3,10.9,7.228516531,27.7,9155,77.7,3.4,6618,2.3,20591,19.1,2946,442.18,35.1
51079,Rep,VA,30.75870778,62.53814585,19031,18410,3.4,6.4,24.3,15.7,50.4,88.6,6.9,0.3,1.7,0,2.4,0.05,84.2,87.9,4.1,5.7,83.1,24.1,9.73674531,29.3,7991,79,2.8,6897,2.67,26998,12,5330,156.25,117.8
51081,Dem,VA,58.62938345,39.81205592,11681,12243,-4.6,5.2,17.5,15.1,38.8,38.8,59.3,0.3,0.6,0,1,0.021,37.5,87.1,1.2,3.1,72.7,7.2,8.578032703,23.5,4126,75.8,3.3,3389,2.48,16380,21.6,8558,295.23,41.5
51083,Rep,VA,40.65856249,57.22884457,35200,36241,-2.9,4.9,20.8,22,52,61.3,36.6,0.3,0.5,0,1.2,0.019,59.8,89.1,1.5,2.2,78.9,15.2,7.730113636,23.4,18080,72.3,6.4,14770,2.38,20929,21.3,9148,817.84,44.3
51085,Rep,VA,31.06895832,63.53730361,101918,99852,2.1,4.6,22.7,15.7,51,86.7,9.6,0.5,1.6,0.1,1.6,0.026,84.6,90.1,3.4,4.1,92.1,35.5,7.795482643,25.3,39863,83.4,8,36927,2.65,33540,5.1,17245,468.54,213.1
51087,Dem,VA,57.79916773,36.84353506,321924,306906,4.9,6.3,23.4,13.8,52.8,59.3,30.1,0.4,7.9,0.1,2.2,0.054,55,83.1,11.5,14.2,90.1,39.7,6.844161976,21.9,135002,65.2,27.6,123683,2.49,33115,10.7,23251,233.7,1313.4
51089,Rep,VA,34.12127013,63.28602938,52081,54143,-3.8,5,19.8,21.8,51.8,75.3,22,0.3,0.6,0,1.7,0.054,70.5,88.1,3.1,5.7,77,11.2,8.212207907,24.4,26101,74.6,8.9,22690,2.33,19852,17.1,7860,382.33,141.6
51091,Rep,VA,26.67145938,68.8713156,2248,2319,-3.1,3.2,13.3,29.4,50.3,98.2,0.8,0.3,0.4,0,0.2,0.015,97.2,92,0.3,0.5,78.9,20.9,12.09964413,22.4,1856,86.3,1.3,1006,2.26,26372,10.2,3700,415.16,5.6
51093,Rep,VA,37.46399102,58.44929447,36007,35270,2.1,4.6,21.1,17.3,51.3,72.7,23.9,0.4,1,0,1.9,0.027,70.6,91,2.3,3.9,86.1,25.5,11.58108146,28.6,15065,80.6,7.9,13560,2.59,30903,12,6063,315.61,111.8
51095,Rep,VA,44.67089407,49.80227906,72583,67401,7.7,5.1,21,22.8,51.7,80.6,13.6,0.4,2.6,0.1,2.7,0.055,76,88.4,7.2,7.2,93.5,45.8,12.29351225,24.5,31742,76.2,17.4,26883,2.5,39133,8.7,10752,142.44,470.4
51097,Rep,VA,40.13831259,56.9571231,7175,6945,3.3,3.9,18.7,20.6,49.7,68.4,26.9,1.8,0.4,0,2.4,0.031,65.7,95.5,1.8,4.5,81.5,14.1,9.797909408,42.5,3445,76.2,2.7,2863,2.45,23868,9.2,2357,315.14,22
51099,Rep,VA,33.4419654,61.31862622,25371,23584,7.6,6.8,26.2,11.7,49.4,77.3,17.3,0.6,1.4,0.1,3.2,0.044,73.9,84.3,1.9,4.1,91.1,31.1,11.85211462,34,9781,73.5,9.1,8314,2.86,34234,7.1,6873,179.64,131.3
51101,Rep,VA,30.28169014,65.61399648,16186,15927,1.6,6.1,23.5,14.4,51.3,77.9,17.5,1.4,0.9,0,2.3,0.025,76,92.7,1.6,2.7,89.4,19.2,7.333498085,34.2,6675,83.1,4.4,5998,2.65,26940,9.5,8060,273.94,58.2
51103,Rep,VA,43.37020761,53.34141537,11044,11395,-3.1,3.8,15,35.2,53.3,69.9,28,0.2,0.7,0,1.1,0.016,68.7,90.3,1.8,3.7,87.9,28.3,13.21984788,26,7591,79.2,6.7,5182,2.14,30737,11.7,14500,133.25,85.5
51105,Rep,VA,17.39548808,80.6372287,24951,25587,-2.5,5.1,19.3,18.8,47.7,94.2,4.2,0.4,0.3,0,0.9,0.018,92.8,89.8,1.1,3,74.2,11.7,7.306320388,28.4,11715,74.3,5.7,9653,2.49,16664,26.8,6868,435.52,58.8
51107,Dem,VA,55.42340443,38.62813081,363050,312316,16.2,7.7,29.4,7.9,50.4,70.7,7.8,0.5,17.3,0.1,3.5,0.134,58.8,87.9,22.8,29.6,93.8,57.9,5.628976725,33.1,123150,77.7,16.4,106997,3.04,46565,3.6,16109,515.56,605.8
51109,Rep,VA,35.46010167,60.0159936,34348,33223,3.4,5.6,21,17.6,50.6,80,16.7,0.4,0.6,0,2.2,0.025,78,90.6,2.6,3.2,82.5,18.8,8.626412018,35.1,16807,79.9,2.8,13046,2.55,26956,10.3,4840,496.3,66.8
51111,Rep,VA,39.91393222,57.48610364,12466,12916,-3.5,4.4,18.7,19.7,47.3,63.3,34,0.4,0.3,0.2,1.8,0.042,60.2,92.4,2.9,4.7,69,11.9,9.497834109,29.2,5935,75.3,2.5,4572,2.48,17630,22.6,4227,431.68,29.9
51113,Rep,VA,31.75656187,63.7150274,13157,13308,-1.1,5,21,20.5,51.4,87.2,9.5,0.3,0.6,0,2.4,0.021,85.3,88.2,3,2.1,79.8,21.8,10.30630083,32.8,6006,80.3,2,5024,2.6,27296,13.3,8245,320.68,41.5
51115,Rep,VA,29.53514739,66.42101285,8836,8976,-1.6,3.7,16.9,28.2,51.7,87.7,9.2,0.3,0.7,0.1,2.1,0.021,85.8,92,1.7,2.3,88.8,27.2,12.73200543,32.9,5720,79.8,5.4,3856,2.29,31342,10.1,6566,85.93,104.5
51117,Rep,VA,43.2957765,54.57600316,31192,32727,-4.7,4.8,19.1,23.8,51.6,62.1,34.9,0.3,0.9,0.1,1.7,0.027,60.1,92.2,2,2.4,76.9,13.7,9.245960503,26.4,18686,73.4,5.4,12650,2.42,20056,19.6,12684,625.49,52.3
51119,Rep,VA,35.15181849,61.19452786,10696,10959,-2.4,4.1,15.6,29,50.8,79.6,17.7,0.4,0.4,0,1.8,0.022,77.9,90.7,2.7,2.1,89,27.4,11.77075542,27.7,7230,82,3.5,4400,2.39,30531,9.4,8879,130.31,84.1
51121,Dem,VA,46.87902565,45.56739665,97244,94412,3,4.5,16,11,47.9,87.2,4.2,0.3,5.9,0.1,2.2,0.03,84.7,72.3,9.1,11,89.6,42.4,5.0265312,17.8,39217,54.6,28.5,34789,2.44,23548,24.5,12350,387.01,243.9
51125,Rep,VA,44.58591003,50.32132897,14850,15020,-1.1,4.5,18.8,23.7,51.4,84.4,12.5,0.5,0.6,0,1.9,0.035,81.7,88.6,3,2.4,80.8,26.7,8.936026936,33.2,10043,75.8,13.1,6404,2.31,26059,14.2,4967,470.86,31.9
51127,Rep,VA,29.14576996,66.73518047,20021,18432,8.6,4.8,20.9,15.1,49,81.9,13.7,1,1.1,0,2.3,0.026,79.7,87.6,2.4,2.8,88.8,23.2,9.619899106,31.9,7898,89,0.3,6886,2.65,32068,5.9,7837,209.73,87.9
51131,Dem,VA,53.06488425,43.78871862,12121,12389,-2.2,5.8,19.9,24.4,51.6,61.6,35.2,0.3,0.9,0.2,1.8,0.085,54.1,90.8,6.4,7.8,78.1,20.2,9.34741358,18.8,7322,68.6,7.2,5149,2.32,23473,24.3,10072,211.61,58.5
51133,Rep,VA,34.61350294,62.24315068,12251,12326,-0.6,3.9,15.9,34.3,50.5,73.4,24.8,0.2,0.3,0.1,1.2,0.036,70.2,95.7,3.3,2.4,85.6,22.1,13.95804424,30.6,9120,85,1.7,5691,2.16,28568,11.1,7006,191.3,64.5
51135,Rep,VA,42.11701653,55.26276612,15579,15852,-1.7,6.1,20.4,18.3,47,57.9,39.4,0.7,0.4,0.1,1.5,0.04,55.2,82.8,1.9,4.9,73.8,12,7.933756981,28.7,6717,64.8,8.1,5673,2.61,19337,16.8,8713,314.39,50.4
51137,Rep,VA,34.70886519,61.26362418,35026,33434,4.8,5.8,21.9,19.7,51,82.6,13.2,0.4,1.1,0.1,2.6,0.043,79,86.4,4.6,6.8,85,22.2,10.10963284,39.9,14871,75.9,7.4,12621,2.65,27655,12.6,8659,340.78,98.2
51139,Rep,VA,23.57685454,73.37522273,23848,24055,-0.9,5,20.3,19.8,50.4,96,2.2,0.2,0.4,0,1.1,0.019,94.4,90.2,1.5,2.5,75.6,11.4,7.862294532,34,11648,72,6.5,9623,2.47,22355,15.1,6925,310.86,77.3
51141,Rep,VA,20.82695253,76.02780068,18264,18490,-1.2,4,18.1,24.2,50.9,92.4,5.8,0.5,0.3,0,1,0.028,89.9,90.8,1.4,2.1,75.3,10.7,8.694699956,26.4,10100,77,3.6,7846,2.32,18860,17.1,7904,483.1,38.3
51143,Rep,VA,29.01820936,68.61488939,62383,63492,-1.7,4.3,19.9,20,50.9,76.3,21.7,0.3,0.5,0,1.3,0.024,74.2,91.2,2.1,2.9,79.1,13.7,8.279499223,26,31435,79.7,3.9,26092,2.38,21583,14.5,4421,968.94,65.5
51145,Rep,VA,24.15743718,70.7097773,28449,28046,1.4,3.9,19.2,15.7,46.3,85.2,12.6,0.3,0.6,0,1.2,0.02,83.5,89.4,3,4.5,85.9,27.6,8.400998278,32.4,10375,88.7,1.9,9544,2.61,31252,5.4,5794,260.22,107.8
51147,Dem,VA,50.36760672,44.97969933,23074,23360,-1.2,4.1,16.5,15.4,50.9,64,32.6,0.3,1.2,0.1,1.7,0.025,62.4,82.1,2.3,6,79.5,21.9,6.292797088,22.2,9289,65.2,15.6,7453,2.48,17208,19.8,16279,349.96,66.8
51149,Rep,VA,39.77075589,56.73482032,37333,35724,4.5,5.2,21.2,12.4,45.1,61.8,32.2,0.8,1.8,0.4,3,0.076,56.3,82.2,4.2,7.7,86,17.9,11.55010313,22.2,12281,71.9,7.5,10848,2.92,24434,8.1,5510,265.16,134.7
51153,Dem,VA,57.36327613,37.32378809,446094,401972,11,7.9,28.1,8.3,50.2,64.4,21.5,1.1,8.4,0.2,4.4,0.22,45.7,85.5,21.4,30.2,89.1,38.1,8.974341731,39.2,144787,72.1,16.4,132442,3.11,37401,6.3,13724,336.4,1195
51155,Rep,VA,27.59396506,68.25039704,34322,34861,-1.5,4.8,18.4,20.6,49.9,92.4,5.3,0.2,0.6,0,1.5,0.015,91.1,88.5,1.5,2.4,81.8,16.2,9.288503001,22.9,17263,72.7,12.7,14875,2.28,23987,13.9,9062,319.86,109
51157,Rep,VA,39.17641764,56.97569757,7361,7506,-1.9,3.7,17.6,23.8,50.2,92.4,4.6,0.2,0.8,0.1,2,0.034,89.2,92.2,5.2,5,83,32.4,9.468822171,35.4,3950,78.3,1.1,3261,2.27,36505,10.8,3042,266.23,27.7
51159,Rep,VA,36.89400164,60.61353054,8902,9254,-3.8,4,17.1,19.5,44.5,67,30,0.4,0.7,0,1.8,0.065,61.3,89.4,7.1,9.5,73.8,12.3,5.751516513,28.8,3905,74.9,7.2,2853,2.56,20875,12.8,8259,191.49,48.3
51161,Rep,VA,33.47424674,61.5306387,93785,92439,1.5,4.8,20.8,19.6,52,89,5.8,0.2,3.2,0,1.7,0.027,86.8,86.9,5.2,6.9,90.9,33.1,9.100602442,20.3,40588,76.7,16.6,37928,2.39,31728,6.6,9281,250.52,368.7
51163,Rep,VA,32.81235377,62.43331774,22327,22310,0.1,3.9,17.4,24.2,50.6,94.5,2.7,0.6,0.6,0,1.5,0.016,93.1,89.9,1.8,3.8,84.4,23.2,11.55103686,22,11268,73.2,5.2,9234,2.4,25638,12.6,15786,597.56,37.3
51165,Rep,VA,25.62130501,69.16192249,78171,76310,2.4,5.4,22.4,18,51,95.1,2.1,0.6,0.7,0,1.5,0.06,90.1,89.1,4.7,8.5,80.7,23.4,6.187716672,22.1,34540,76.8,10.3,29440,2.56,27298,10.4,6171,849.09,89.9
51167,Rep,VA,19.0897909,78.03198032,28023,28896,-3,5.2,19.7,18.8,51.2,97.8,1,0.2,0.2,0,0.7,0.011,96.9,91.3,1.1,0.9,74.7,10.5,5.202869072,28.3,13405,78.2,6,11191,2.53,19735,19.3,8806,473.82,61
51169,Rep,VA,15.70363003,81.96916957,22384,23172,-3.4,4.8,18.9,21.5,49.9,97.9,0.8,0.3,0.2,0.1,0.7,0.013,96.8,89.8,0.8,1.2,74.9,10.9,6.70568263,28.4,11868,77,4.1,9692,2.32,21485,18.3,8634,535.53,43.3
51171,Rep,VA,25.9109909,69.23039095,43021,41993,2.4,5.6,21.5,20.2,51.2,94.8,2.4,0.4,0.8,0,1.6,0.068,88.8,84,4.1,7.5,84.6,19.8,8.435415262,29.9,21067,70.5,14,17397,2.4,25134,11.7,12176,508.78,82.5
51173,Rep,VA,20.74853801,76,31555,32208,-2,4.9,20.1,20,51,95.9,2.4,0.2,0.4,0,1.2,0.018,94.3,84.5,1.2,1.9,79.9,15,7.564569799,20.7,15340,70.8,10.4,12650,2.47,20837,18.4,9388,450.93,71.4
51175,Rep,VA,40.5207394,56.751578,18059,18589,-2.9,4.4,19,18,48.1,61.5,36.1,0.4,0.3,0,1.6,0.013,60.7,89.8,1.1,2,78,13.6,12.03278144,31.3,7552,71.8,4.7,6708,2.52,22433,16,3144,599.15,31
51177,Rep,VA,38.98651805,55.76244705,129188,122660,5.3,6.1,25.6,12.2,50.8,77.3,16.1,0.4,2.7,0.2,3.3,0.087,70.1,87.3,6.4,9.5,89.1,28.2,10.1719974,38,46242,77.5,7.3,41709,2.97,31360,7.6,18064,401.5,304.9
51179,Rep,VA,42.66105585,51.78270849,139992,128952,8.6,6.4,26.8,9.1,49.6,74,18,0.7,3.3,0.2,3.9,0.113,64.8,84.1,8.4,12.8,92.6,36.2,12.61286359,39.4,46526,76.9,9.1,42178,3.04,36574,5.1,7701,268.96,479.5
51181,Dem,VA,52.03722334,44.8943662,6790,7065,-3.9,4.5,18.2,19.1,50.7,53.5,43.8,0.4,0.4,0,1.8,0.017,52.3,91.9,1.1,1.7,77.8,16.7,10.33873343,33.5,3503,79.9,2.5,2602,2.66,22600,11.5,1780,278.95,25.3
51183,Dem,VA,57.06910246,40.80619539,11767,12083,-2.6,4.6,16,16.2,40.6,40.5,57.5,0.4,0.5,0,1.1,0.028,38.6,88.7,2,2.5,70,10.3,9.467153905,27.1,4717,70.2,5,3704,2.19,16546,15.3,5698,490.22,24.7
51185,Rep,VA,15.65287916,81.96809949,43452,45078,-3.6,5,19.6,19.2,50.3,94.6,3.4,0.2,0.7,0,1.1,0.009,93.8,90.1,0.8,1.4,77,12.9,7.514038479,25.1,20677,73,7.9,18294,2.37,21358,18.3,18473,518.85,86.9
51187,Rep,VA,29.0315328,66.11207914,38987,37431,4.2,5.8,22.6,14.5,50.1,91.2,5.1,0.5,1.1,0.1,2.1,0.041,87.5,87.7,3.7,4.7,84,20.5,9.192807859,39.9,16123,72.5,10,14387,2.58,28889,9.3,10182,213.47,176
51191,Rep,VA,21.57495625,75.08846976,54729,54870,-0.3,4.9,19.1,20.3,50.7,97,1.5,0.2,0.6,0,0.8,0.014,95.6,87.4,1.3,2.3,83.2,22.3,8.412359078,23.4,25725,75.8,11.9,22755,2.34,25109,12.1,13292,560.98,97.8
51193,Rep,VA,44.90411289,52.23736582,17477,17454,0.1,5.4,18.5,23.7,51.4,68.5,27.4,0.8,0.8,0.1,2.4,0.061,63.6,92.9,3.4,3.1,79.1,14.9,10.04749099,38.8,10790,77.9,2.8,7130,2.44,25245,12.9,5794,229.38,76.1
51195,Rep,VA,17.92408779,79.93462744,39935,41480,-3.7,5.4,20,15.9,48.2,93,5.4,0.2,0.4,0,1,0.012,92,88.4,1.5,2.6,72.9,13.1,7.264304495,22.2,17844,70.8,6.4,15406,2.48,19107,21.9,10513,403.19,102.8
51197,Rep,VA,20.86792453,75.80377358,29121,29235,-0.4,5,20.1,19.7,51.1,95.1,2.9,0.2,0.6,0,1.3,0.011,94.1,91.7,0.9,2.3,81.7,15,7.55811957,21.3,14189,73.7,9.8,11656,2.48,23219,14.4,31847,461.82,63.3
51199,Rep,VA,38.13340379,55.26099466,66342,65186,1.8,5.3,24.1,14.6,50.7,77.1,13.4,0.5,5.5,0.2,3.3,0.058,72.5,83.9,7,8.8,94.9,42,14.87443852,21.5,27258,75.1,18.1,24071,2.69,36373,5.7,13854,104.78,624.8
51510,Dem,VA,76.82700581,17.80087116,150575,140006,7.5,7.5,17.8,10.1,51.6,66.4,22.6,0.8,6.9,0.1,3.1,0.166,52.3,78.3,26.3,31.1,91.2,61.4,7.179146605,30.5,75329,43.3,63.1,65369,2.17,54608,8.4,16785,15.03,9314.3
51520,Rep,VA,26.29916738,70.11197244,17184,17841,-3.7,4.5,20,19.9,52.5,91,5.9,0.3,0.9,0,1.9,0.017,89.6,81.2,1.6,3.2,81.6,19.6,8.548649907,17.5,8820,58.6,28.9,7674,2.25,18820,21,19709,13.01,1370.6
51530,Rep,VA,28.93528184,59.79123173,6603,6651,-0.7,6.3,21.8,17.6,53.2,90.7,5.3,1.2,0.6,0.3,2,0.025,88.4,77.6,0.6,3.9,77,14.9,7.057398152,16.8,2920,66.1,12.5,2738,2.29,18453,20.6,4900,6.7,991.9
51540,Dem,VA,80.43311872,13.28620954,45593,43435,5,5.7,15.6,9.5,51.7,69.9,19.2,0.4,7.1,0.1,3.2,0.049,66.1,72.1,12.3,13.9,88.2,49.9,3.820761959,17.4,20291,40.5,40.6,17443,2.33,27268,27.5,16950,10.24,4246.4
51550,Rep,VA,46.99580602,48.27814392,233371,222209,5,6.3,24.5,11.8,51,62.7,30.1,0.4,3.4,0.1,3.2,0.053,58.9,85.4,4.8,7.4,90.2,29.3,11.13677364,24.4,88110,72.5,16.9,79421,2.77,29905,8.5,18152,340.8,652
51570,Rep,VA,28.08828765,67.41426368,17731,17413,1.8,7.1,23.1,20.1,53.8,79.8,13.9,0.6,3.3,0.2,2.2,0.053,75.8,89.5,5.2,7.2,88.7,20.5,11.05408606,20.9,7803,64,21,7017,2.46,27610,9.3,42981,7.52,2315.3
51580,Rep,VA,38.58168003,56.94385817,5802,5954,-2.6,7.1,22.5,18.9,50.6,83.7,12.8,0.4,0.8,0,2.4,0.025,81.5,81.3,2,3.4,78.8,8.3,10.87556015,21.6,3039,72.9,9,2545,2.29,20160,21.3,16849,5.47,1090.2
51590,Dem,VA,58.58869685,38.73396246,42444,43066,-1.4,6.9,22.3,19.7,53.8,47.5,49.4,0.4,1.2,0.1,1.5,0.034,44.8,80.9,3.4,4.9,77.9,17.2,9.558477052,19.1,22345,54.4,25.8,18659,2.22,19626,27.4,19845,42.93,1002.8
51595,Dem,VA,64.68103084,33.46007605,5462,5927,-7.8,4.2,23.8,17.5,53.8,33.2,63.7,0.5,1.2,0.1,1.3,0.055,29.2,84,2.8,3.5,71.4,16,6.133284511,19.6,2608,45.5,23.3,2488,2.23,19710,29,23509,6.89,859.7
51600,Dem,VA,62.11405433,31.17091277,24483,22542,8.6,9,23.5,15.4,50.7,73.3,5.4,0.8,17,0.1,3.4,0.166,58.8,81.7,25.2,31.8,92,51.9,7.155985786,31.7,8810,68.4,23.7,8492,2.65,44345,7.2,80800,6.24,3616.8
51610,Dem,VA,75.77931394,17.25577149,13601,12289,10.7,7.3,26.6,11.4,51,80.6,5.3,0.5,9.3,0.1,4.3,0.095,72.3,79.1,16.9,23.4,97.3,74.4,5.043746783,27.3,5496,59.4,44.2,5020,2.53,59088,4,26089,2,6169.1
51620,Dem,VA,62.27722772,35.17326733,8526,8561,-0.4,8.8,26.2,17.5,54.9,39.2,57.3,0.4,0.9,0,2.1,0.023,37.8,80.8,2.9,2.3,79.4,20.6,9.840487919,27.2,3871,42.5,32.5,3551,2.37,19588,23,21041,8.21,1045.8
51630,Dem,VA,60.08082622,33.50696004,28350,24023,18,7.2,20.3,10.1,54.5,68.4,24.1,0.8,3,0.1,3.7,0.109,60,70.4,8.9,11.8,90.3,35.1,6.821869489,25,11469,38.1,47.5,9779,2.38,27222,18.6,47014,10.44,2326.2
51640,Rep,VA,28.77697842,67.83749471,7014,7042,-0.4,7.4,23.9,20,53,89.7,7,0.3,0.6,0.3,2.1,0.147,76.8,90.1,6.7,9.1,75.8,14.5,7.969774736,21.4,3232,65.1,20.3,3018,2.21,21769,25.3,33474,8.24,854.6
51650,Dem,VA,66.72738213,28.95151978,136879,137508,-0.5,6.3,21.7,13.7,51.9,43.3,49.8,0.5,2.4,0.2,3.8,0.053,40.1,85.2,5,7.3,89.3,22.5,14.71810869,22.1,60326,60.1,27.3,52511,2.52,25247,14.9,12334,51.41,2673.2
51660,Dem,VA,57.08472277,35.22296954,52478,48907,7.3,5.3,16.2,8.1,52.1,84.1,8.4,0.7,4,0.2,2.6,0.186,68.1,66.7,14.7,21.8,81.5,35.1,3.13655246,15.7,18065,36.2,42.1,15701,2.7,17080,33.5,33306,17.42,2808.2
51670,Dem,VA,52.65388046,43.32069581,22196,22591,-1.7,7.5,25.3,15.7,53.3,55.5,39.4,0.6,1.1,0.2,3.2,0.072,50.4,88.7,4.6,6.1,76.8,10.2,8.465489277,21.4,10255,50.4,24.5,8766,2.53,20388,20.1,7534,10.28,2198
51678,Dem,VA,61.84640523,31.29084967,7311,7038,3.9,3.7,12.3,14.1,44.4,84.6,9.6,0.3,3.2,0.1,2.2,0.038,81.1,80.6,5.2,8.5,78.3,41.7,4.376966215,17,2528,55.5,25.7,1709,2.05,14763,25.2,12564,2.5,2820.2
51680,Rep,VA,41.83145209,50.86141051,79047,75613,4.5,6.5,20,14,53.2,65.7,28.5,0.5,3.1,0.1,2.1,0.033,63.1,73.9,5,6.7,86,31.2,6.942704973,16.9,32349,52.7,32.1,28556,2.35,21440,24.7,23171,49.13,1538.2
51683,Dem,VA,55.19395135,39.01380671,42081,37839,11.2,8.6,27,8.2,49.7,73.7,15.1,1.3,6,0.2,3.7,0.337,43.9,82.5,25.5,36.4,82.6,28.7,6.228464152,33.8,13381,65.2,23.4,12072,3.24,28752,11.7,26459,9.88,3827.6
51685,Dem,VA,61.71845033,33.21825853,15174,14241,6.6,5.1,24.9,7.5,49.1,69.4,15,1.3,10.3,0.3,3.7,0.355,38.3,84.4,31.6,44.4,82.9,26,5.8323448,40.8,4900,63.7,19.6,4435,3.41,26944,7,13701,2.53,5632.6
51690,Dem,VA,60.12259493,36.59117998,13711,13821,-0.8,7.5,23.3,20.4,54,51.4,45.1,0.4,1,0,2,0.048,47.6,81.1,3.2,5.2,77.7,16.7,7.621617679,17.8,7162,53.7,26.3,5995,2.22,19900,27.2,21799,10.96,1261.5
51700,Dem,VA,59.90910685,34.55985504,182965,180918,1.1,7.3,23.5,11.6,51.6,50.9,41.1,0.6,3.2,0.2,4,0.085,45.2,76.4,7.3,10.4,89.2,23.9,11.82685213,22.4,77384,51.4,35.6,69211,2.5,25310,15.2,12593,68.71,2630
51710,Dem,VA,68.41510137,26.43936572,245428,242831,1.1,6.9,20.3,9.9,47.8,49.2,42.7,0.7,3.7,0.2,3.5,0.075,44,77.1,6.4,9.6,86,25.3,11.45998012,21.5,96665,44.5,42,85557,2.59,24659,19.2,11540,54.12,4486.4
